adm1_name,adm2_name,h_water_source_2way,hh_size_bucket,h_cooking_fuel,h_toilet_type_3way,h_toilet_type_2way,hhh_sex,hhh_edu,h_cell,pop_weight,norm_weight,N_cell
Midlands,Shurugwi,improved,1-2,clean,improved,improved,F,higher,yes,2.331346501304508,0.05939235744539371,594
Midlands,Shurugwi,improved,1-2,clean,improved,improved,F,secondary,yes,1.165673250652254,0.029696178722696854,297
Midlands,Shurugwi,improved,1-2,clean,improved,improved,M,higher,yes,2.404214372096818,0.061248707252666026,612
Midlands,Shurugwi,improved,1-2,clean,improved,improved,M,primary,yes,1.202107186048409,0.030624353626333013,306
Midlands,Shurugwi,improved,1-2,clean,improved,improved,M,secondary,yes,3.606321558145224,0.09187306087899898,919
Midlands,Shurugwi,improved,1-2,other,improved,improved,F,preprimary/other,yes,0.6706110634700565,0.01708419231811433,171
Midlands,Shurugwi,improved,1-2,other,improved,improved,F,primary,yes,0.6706110634700565,0.01708419231811433,171
Midlands,Shurugwi,improved,1-2,other,improved,improved,F,secondary,yes,2.6700835355120867,0.06802187305124285,680
Midlands,Shurugwi,improved,1-2,other,improved,improved,M,higher,yes,0.6883847174996539,0.017536986106015846,175
Midlands,Shurugwi,improved,1-2,other,improved,improved,M,primary,yes,0.6915714828232009,0.017618170736908245,176
Midlands,Shurugwi,improved,1-2,other,improved,improved,M,secondary,yes,0.6883847174996539,0.017536986106015846,175
Midlands,Shurugwi,improved,1-2,other,unimproved,unimproved,M,secondary,yes,0.5549200830355485,0.014136899815978944,141
Midlands,Shurugwi,improved,3-4,other,improved,improved,F,preprimary/other,yes,0.6706110634700565,0.01708419231811433,171
Midlands,Shurugwi,improved,3-4,other,improved,improved,F,secondary,yes,4.008215482860162,0.10211153363216784,1021
Midlands,Shurugwi,improved,3-4,other,improved,improved,M,secondary,yes,0.6915714828232009,0.017618170736908245,176
Midlands,Shurugwi,improved,3-4,other,unimproved,unimproved,F,primary,yes,0.538101347826247,0.01370843311968505,137
Midlands,Shurugwi,improved,3-4,other,unimproved,unimproved,F,secondary,yes,1.076202695652494,0.0274168662393701,274
Midlands,Shurugwi,improved,3-4,other,unimproved,unimproved,M,primary,no,0.5977496386497971,0.015228006725589105,152
Midlands,Shurugwi,improved,3-4,other,unimproved,unimproved,M,primary,yes,1.109840166071097,0.028273799631957888,283
Midlands,Shurugwi,improved,5-6,other,improved,improved,F,primary,yes,1.341222126940113,0.03416838463622866,342
Midlands,Shurugwi,improved,5-6,other,improved,improved,F,secondary,yes,0.6706110634700565,0.01708419231811433,171
Midlands,Shurugwi,improved,5-6,other,improved,improved,M,primary,yes,0.6915714828232009,0.017618170736908245,176
Midlands,Shurugwi,improved,5-6,other,improved,improved,M,secondary,yes,0.6883847174996539,0.017536986106015846,175
Midlands,Shurugwi,improved,5-6,other,unimproved,unimproved,F,preprimary/other,yes,0.538101347826247,0.01370843311968505,137
Midlands,Shurugwi,improved,5-6,other,unimproved,unimproved,F,primary,yes,1.076202695652494,0.0274168662393701,274
Midlands,Shurugwi,improved,5-6,other,unimproved,unimproved,M,primary,no,0.5977496386497971,0.015228006725589105,152
Midlands,Shurugwi,improved,5-6,other,unimproved,unimproved,M,secondary,no,0.5977496386497971,0.015228006725589105,152
Midlands,Shurugwi,improved,7+,clean,improved,improved,M,secondary,yes,1.202107186048409,0.030624353626333013,306
Midlands,Shurugwi,improved,7+,other,improved,improved,F,preprimary/other,yes,0.6675208838780217,0.017005468262810713,170
Midlands,Shurugwi,improved,7+,other,improved,improved,F,primary,yes,0.6706110634700565,0.01708419231811433,171
Midlands,Shurugwi,improved,7+,other,improved,improved,M,higher,yes,0.6883847174996539,0.017536986106015846,175
Midlands,Shurugwi,improved,7+,other,improved,improved,M,primary,yes,1.3799562003228547,0.03515515684292409,352
Midlands,Shurugwi,improved,7+,other,improved,improved,M,secondary,yes,0.6915714828232009,0.017618170736908245,176
Midlands,Shurugwi,improved,7+,other,unimproved,unimproved,F,preprimary/other,yes,0.5356217737570471,0.01364526458195467,136
Midlands,Shurugwi,improved,7+,other,unimproved,unimproved,F,primary,yes,0.5356217737570471,0.01364526458195467,136
Midlands,Shurugwi,other,5-6,other,unimproved,unimproved,F,primary,yes,0.6437988258768552,0.01640113555321251,164
Midlands,Shurugwi Town,improved,1-2,clean,improved,improved,F,secondary,yes,1.1970400930737213,0.1129616721906044,1130
Midlands,Shurugwi Town,improved,1-2,clean,improved,improved,M,preprimary/other,yes,0.41148480704657103,0.0388307895065184,388
Midlands,Shurugwi Town,improved,1-2,clean,improved,improved,M,primary,yes,0.8229696140931421,0.0776615790130368,777
Midlands,Shurugwi Town,improved,1-2,clean,improved,improved,M,secondary,yes,1.645939228186284,0.15532315802607358,1553
Midlands,Shurugwi Town,improved,3-4,clean,improved,improved,F,secondary,yes,0.3990133643579069,0.03765389073020145,377
Midlands,Shurugwi Town,improved,3-4,clean,improved,improved,M,secondary,yes,1.645939228186284,0.15532315802607358,1553
Midlands,Shurugwi Town,improved,3-4,other,improved,improved,M,secondary,yes,0.4712722059091766,0.04447277642953338,445
Midlands,Shurugwi Town,improved,5-6,clean,improved,improved,F,secondary,yes,0.3990133643579069,0.03765389073020145,377
Midlands,Shurugwi Town,improved,5-6,clean,improved,improved,M,higher,yes,0.41148480704657103,0.0388307895065184,388
Midlands,Shurugwi Town,improved,5-6,clean,improved,improved,M,preprimary/other,yes,0.41148480704657103,0.0388307895065184,388
Midlands,Shurugwi Town,improved,5-6,clean,improved,improved,M,secondary,yes,1.645939228186284,0.15532315802607358,1553
Midlands,Shurugwi Town,improved,5-6,other,improved,improved,F,secondary,yes,0.2284943516601212,0.02156243905194384,216
Midlands,Shurugwi Town,improved,5-6,other,improved,improved,M,primary,yes,0.2356361029545883,0.02223638821476669,222
Midlands,Shurugwi Town,improved,5-6,other,improved,improved,M,secondary,yes,0.2356361029545883,0.02223638821476669,222
Midlands,Shurugwi Town,improved,7+,clean,improved,improved,M,higher,yes,0.41148480704657103,0.0388307895065184,388
Midlands,Zvishavane,improved,1-2,clean,improved,improved,F,secondary,yes,0.6207856569240188,0.019315697985103998,193
Midlands,Zvishavane,improved,1-2,clean,improved,improved,M,higher,yes,0.6401887482333319,0.01991942367935592,199
Midlands,Zvishavane,improved,1-2,clean,improved,improved,M,secondary,yes,2.560754992933328,0.0796776947174237,797
Midlands,Zvishavane,improved,1-2,other,improved,improved,F,higher,yes,0.6002347539660082,0.01867625821965417,187
Midlands,Zvishavane,improved,1-2,other,improved,improved,F,primary,no,0.6465617631381475,0.02011771954811993,201
Midlands,Zvishavane,improved,1-2,other,improved,improved,F,secondary,yes,0.3554918929269828,0.011061102915866762,111
Midlands,Zvishavane,improved,1-2,other,improved,improved,M,secondary,no,0.6667705047341465,0.020746512989098385,207
Midlands,Zvishavane,improved,1-2,other,improved,improved,M,secondary,yes,0.36660304148727746,0.011406825449022105,114
Midlands,Zvishavane,improved,1-2,other,unimproved,unimproved,F,primary,yes,0.4816310790489765,0.014985913993641816,150
Midlands,Zvishavane,improved,1-2,other,unimproved,unimproved,M,secondary,no,0.5350196661410311,0.016647095776145156,166
Midlands,Zvishavane,improved,3-4,clean,improved,improved,F,primary,yes,3.103928284620095,0.09657848992552003,966
Midlands,Zvishavane,improved,3-4,clean,improved,improved,F,secondary,yes,1.862356970772057,0.05794709395531202,579
Midlands,Zvishavane,improved,3-4,clean,improved,improved,M,secondary,yes,2.560754992933328,0.0796776947174237,797
Midlands,Zvishavane,improved,3-4,other,improved,improved,F,preprimary/other,no,0.6465617631381475,0.02011771954811993,201
Midlands,Zvishavane,improved,3-4,other,improved,improved,F,preprimary/other,yes,0.6002347539660082,0.01867625821965417,187
Midlands,Zvishavane,improved,3-4,other,improved,improved,F,primary,no,0.6465617631381475,0.02011771954811993,201
Midlands,Zvishavane,improved,3-4,other,improved,improved,F,primary,yes,2.400939015864033,0.07470503287861668,747
Midlands,Zvishavane,improved,3-4,other,improved,improved,F,secondary,yes,1.311218539819974,0.040798464051387706,408
Midlands,Zvishavane,improved,3-4,other,improved,improved,M,higher,yes,0.6189955123829041,0.01925999777534531,193
Midlands,Zvishavane,improved,3-4,other,improved,improved,M,preprimary/other,yes,0.6189955123829041,0.01925999777534531,193
Midlands,Zvishavane,improved,3-4,other,improved,improved,M,primary,yes,1.8569865371487124,0.05777999332603593,578
Midlands,Zvishavane,improved,3-4,other,improved,improved,M,secondary,yes,0.985598553870182,0.03066682322436743,307
Midlands,Zvishavane,improved,3-4,other,unimproved,unimproved,M,primary,yes,0.9933695927654848,0.03090861850210616,309
Midlands,Zvishavane,improved,5-6,clean,improved,improved,F,higher,yes,0.6207856569240188,0.019315697985103998,193
Midlands,Zvishavane,improved,5-6,clean,improved,improved,M,secondary,yes,1.280377496466664,0.03983884735871185,398
Midlands,Zvishavane,improved,5-6,other,improved,improved,F,secondary,yes,1.2004695079320165,0.03735251643930834,374
Midlands,Zvishavane,improved,5-6,other,improved,improved,M,primary,yes,0.6189955123829041,0.01925999777534531,193
Midlands,Zvishavane,improved,5-6,other,unimproved,unimproved,F,preprimary/other,yes,0.4816310790489765,0.014985913993641816,150
Midlands,Zvishavane,improved,5-6,other,unimproved,unimproved,M,preprimary/other,yes,0.4966847963827424,0.01545430925105308,155
Midlands,Zvishavane,improved,5-6,other,unimproved,unimproved,M,secondary,yes,0.4966847963827424,0.01545430925105308,155
Midlands,Zvishavane,improved,7+,clean,improved,improved,M,primary,yes,0.6401887482333319,0.01991942367935592,199
Midlands,Zvishavane,improved,7+,other,improved,improved,F,primary,yes,0.6002347539660082,0.01867625821965417,187
Midlands,Zvishavane Urban,improved,1-2,clean,improved,improved,F,higher,yes,1.3478164641158314,0.04827906208535673,483
Midlands,Zvishavane Urban,improved,1-2,clean,improved,improved,F,secondary,yes,1.3478164641158314,0.04827906208535673,483
Midlands,Zvishavane Urban,improved,1-2,clean,improved,improved,M,primary,no,1.497221309045359,0.05363077426297698,536
Midlands,Zvishavane Urban,improved,1-2,clean,improved,improved,M,secondary,yes,2.7798868269155217,0.09957611609601599,996
Midlands,Zvishavane Urban,improved,1-2,clean,other,unimproved,M,secondary,yes,1.1152968761262196,0.039950162770436885,400
Midlands,Zvishavane Urban,improved,1-2,other,improved,improved,M,higher,yes,0.7959488264593855,0.028511050155933564,285
Midlands,Zvishavane Urban,improved,1-2,other,improved,improved,M,secondary,yes,2.3878464793781555,0.08553315046780066,855
Midlands,Zvishavane Urban,improved,3-4,clean,improved,improved,M,primary,yes,1.3899434134577608,0.049788058048007997,498
Midlands,Zvishavane Urban,improved,3-4,clean,improved,improved,M,secondary,yes,6.949717067288806,0.24894029024004005,2489
Midlands,Zvishavane Urban,improved,3-4,other,improved,improved,F,higher,yes,0.7718248976962652,0.027646926081546747,276
Midlands,Zvishavane Urban,improved,3-4,other,improved,improved,F,primary,yes,0.7718248976962652,0.027646926081546747,276
Midlands,Zvishavane Urban,improved,3-4,other,improved,improved,F,secondary,yes,0.7718248976962652,0.027646926081546747,276
Midlands,Zvishavane Urban,improved,3-4,other,improved,improved,M,primary,yes,0.7959488264593855,0.028511050155933564,285
Midlands,Zvishavane Urban,improved,3-4,other,other,unimproved,F,secondary,yes,0.6193157857956513,0.022184018424559127,222
Midlands,Zvishavane Urban,improved,5-6,other,improved,improved,F,secondary,yes,2.315474693088796,0.08294077824464026,829
Midlands,Zvishavane Urban,improved,5-6,other,improved,improved,M,higher,yes,1.591897652918771,0.05702210031186713,570
Midlands,Zvishavane Urban,improved,7+,other,other,unimproved,M,secondary,yes,0.6386729352514466,0.022877395486832167,229
Mashonaland East,Marondera Urban,other,1-2,clean,improved,improved,F,higher,yes,8.755872349304552e-4,2.883252835936534e-5,0
Mashonaland East,Marondera Urban,other,1-2,clean,improved,improved,F,primary,yes,8.755872349304552e-4,2.883252835936534e-5,0
Mashonaland East,Marondera Urban,other,1-2,clean,improved,improved,F,secondary,yes,8.755872349304552e-4,2.883252835936534e-5,0
Mashonaland East,Marondera Urban,other,1-2,clean,improved,improved,M,higher,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,1-2,clean,improved,improved,M,primary,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,1-2,clean,improved,improved,M,secondary,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,1-2,other,improved,improved,F,secondary,yes,5.014036005767896e-4,1.6510900292266623e-5,0
Mashonaland East,Marondera Urban,other,3-4,clean,improved,improved,F,primary,yes,8.755872349304552e-4,2.883252835936534e-5,0
Mashonaland East,Marondera Urban,other,3-4,clean,improved,improved,F,secondary,yes,8.755872349304552e-4,2.883252835936534e-5,0
Mashonaland East,Marondera Urban,other,3-4,clean,improved,improved,M,higher,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,3-4,clean,improved,improved,M,primary,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,3-4,clean,improved,improved,M,secondary,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,5-6,clean,improved,improved,F,primary,yes,8.755872349304552e-4,2.883252835936534e-5,0
Mashonaland East,Marondera Urban,other,5-6,clean,improved,improved,F,secondary,yes,8.755872349304552e-4,2.883252835936534e-5,0
Mashonaland East,Marondera Urban,other,5-6,clean,improved,improved,M,higher,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,5-6,clean,improved,improved,M,secondary,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,5-6,clean,unimproved,unimproved,M,secondary,yes,7.245346335300503e-4,2.385846268105631e-5,0
Mashonaland East,Marondera Urban,other,5-6,other,improved,improved,F,secondary,yes,5.014036005767896e-4,1.6510900292266623e-5,0
Mashonaland East,Marondera Urban,other,5-6,other,improved,improved,M,higher,yes,5.170753219451854e-4,1.7026960066516568e-5,0
Mashonaland East,Marondera Urban,other,5-6,other,improved,improved,M,secondary,yes,5.170753219451854e-4,1.7026960066516568e-5,0
Mashonaland East,Marondera Urban,other,7+,clean,improved,improved,M,higher,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,7+,clean,improved,improved,M,primary,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland East,Marondera Urban,other,7+,clean,improved,improved,M,secondary,yes,9.029543283533375e-4,2.9733709264876517e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,improved,improved,F,higher,yes,6.107902301252334e-4,2.1561075666090634e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,improved,improved,F,preprimary/other,yes,6.107902301252334e-4,2.1561075666090634e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,improved,improved,F,primary,no,6.579319266136503e-4,2.3225191486682974e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,improved,improved,F,primary,yes,6.107902301252334e-4,2.1561075666090634e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,improved,improved,F,secondary,no,6.579319266136503e-4,2.3225191486682974e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,improved,improved,F,secondary,yes,6.107902301252334e-4,2.1561075666090634e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,improved,improved,M,higher,yes,6.298809073562102e-4,2.223498221533195e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,improved,improved,M,primary,yes,6.298809073562102e-4,2.223498221533195e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,improved,improved,M,secondary,yes,6.298809073562102e-4,2.223498221533195e-5,0
Mashonaland West,Chegutu Urban,other,1-2,clean,unimproved,unimproved,F,secondary,yes,4.901008408194377e-4,1.730070454918035e-5,0
Mashonaland West,Chegutu Urban,other,1-2,other,improved,improved,F,secondary,yes,3.497680280894484e-4,1.2346914779022685e-5,0
Mashonaland West,Chegutu Urban,other,1-2,other,improved,improved,M,primary,yes,3.6070027323783864e-4,1.2732826264208632e-5,0
Mashonaland West,Chegutu Urban,other,1-2,other,improved,improved,M,secondary,yes,3.6070027323783864e-4,1.2732826264208632e-5,0
Mashonaland West,Chegutu Urban,other,1-2,other,unimproved,unimproved,M,primary,yes,2.894275292540609e-4,1.0216877334165894e-5,0
Mashonaland West,Chegutu Urban,other,3-4,clean,improved,improved,F,higher,yes,6.107902301252334e-4,2.1561075666090634e-5,0
Mashonaland West,Chegutu Urban,other,3-4,clean,improved,improved,F,primary,yes,6.107902301252334e-4,2.1561075666090634e-5,0
Mashonaland West,Chegutu Urban,other,3-4,clean,improved,improved,F,secondary,yes,6.107902301252334e-4,2.1561075666090634e-5,0
Mashonaland West,Chegutu Urban,other,3-4,clean,improved,improved,M,higher,yes,6.298809073562102e-4,2.223498221533195e-5,0
Mashonaland West,Chegutu Urban,other,3-4,clean,improved,improved,M,secondary,yes,6.298809073562102e-4,2.223498221533195e-5,0
Mashonaland West,Chegutu Urban,other,3-4,clean,unimproved,unimproved,F,higher,yes,4.901008408194377e-4,1.730070454918035e-5,0
Mashonaland West,Chegutu Urban,other,3-4,other,improved,improved,F,primary,yes,3.497680280894484e-4,1.2346914779022685e-5,0
Mashonaland West,Chegutu Urban,other,3-4,other,improved,improved,F,secondary,no,3.7676364361879927e-4,1.329986798680678e-5,0
Mashonaland West,Chegutu Urban,other,3-4,other,improved,improved,F,secondary,yes,3.497680280894484e-4,1.2346914779022685e-5,0
Mashonaland West,Chegutu Urban,other,3-4,other,improved,improved,M,secondary,yes,3.6070027323783864e-4,1.2732826264208632e-5,0
Mashonaland West,Chegutu Urban,other,5-6,clean,improved,improved,F,higher,yes,6.107902301252334e-4,2.1561075666090634e-5,0
Mashonaland West,Chegutu Urban,other,5-6,clean,improved,improved,F,secondary,yes,6.107902301252334e-4,2.1561075666090634e-5,0
Mashonaland West,Chegutu Urban,other,5-6,clean,improved,improved,M,higher,yes,6.298809073562102e-4,2.223498221533195e-5,0
Mashonaland West,Chegutu Urban,other,5-6,clean,improved,improved,M,secondary,yes,6.298809073562102e-4,2.223498221533195e-5,0
Mashonaland West,Chegutu Urban,other,5-6,other,improved,improved,F,secondary,yes,3.497680280894484e-4,1.2346914779022685e-5,0
Mashonaland West,Chegutu Urban,other,5-6,other,improved,improved,M,higher,yes,3.6070027323783864e-4,1.2732826264208632e-5,0
Mashonaland West,Chegutu Urban,other,5-6,other,improved,improved,M,primary,yes,3.6070027323783864e-4,1.2732826264208632e-5,0
Mashonaland West,Chegutu Urban,other,5-6,other,improved,improved,M,secondary,yes,3.6070027323783864e-4,1.2732826264208632e-5,0
Mashonaland West,Chegutu Urban,other,7+,clean,improved,improved,M,higher,yes,6.298809073562102e-4,2.223498221533195e-5,0
Mashonaland West,Chegutu Urban,other,7+,clean,improved,improved,M,secondary,yes,6.298809073562102e-4,2.223498221533195e-5,0
Mashonaland West,Chegutu Urban,other,7+,other,improved,improved,F,higher,yes,3.497680280894484e-4,1.2346914779022685e-5,0
Mashonaland West,Chegutu Urban,other,7+,other,improved,improved,M,preprimary/other,yes,3.6070027323783864e-4,1.2732826264208632e-5,0
Mashonaland West,Chegutu Urban,other,7+,other,improved,improved,M,secondary,yes,3.6070027323783864e-4,1.2732826264208632e-5,0
Mashonaland West,Chegutu Urban,other,7+,other,unimproved,unimproved,F,primary,no,3.023168502382696e-4,1.067187417484567e-5,0
Mashonaland West,Chinhoyi,other,1-2,clean,improved,improved,F,higher,yes,5.819051841141316e-4,1.285237031157146e-5,0
Mashonaland West,Chinhoyi,other,1-2,clean,improved,improved,F,secondary,yes,5.819051841141316e-4,1.285237031157146e-5,0
Mashonaland West,Chinhoyi,other,1-2,clean,improved,improved,M,higher,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,1-2,clean,improved,improved,M,secondary,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,1-2,other,improved,improved,F,primary,no,3.589460122218331e-4,7.92793602270439e-6,0
Mashonaland West,Chinhoyi,other,1-2,other,improved,improved,F,secondary,no,3.589460122218331e-4,7.92793602270439e-6,0
Mashonaland West,Chinhoyi,other,1-2,other,improved,improved,F,secondary,yes,3.332270536496563e-4,7.3598888758125875e-6,0
Mashonaland West,Chinhoyi,other,1-2,other,improved,improved,M,primary,yes,3.436422990352128e-4,7.589927367022872e-6,0
Mashonaland West,Chinhoyi,other,1-2,other,improved,improved,M,secondary,yes,3.436422990352128e-4,7.589927367022872e-6,0
Mashonaland West,Chinhoyi,other,3-4,clean,improved,improved,F,higher,yes,5.819051841141316e-4,1.285237031157146e-5,0
Mashonaland West,Chinhoyi,other,3-4,clean,improved,improved,F,primary,yes,5.819051841141316e-4,1.285237031157146e-5,0
Mashonaland West,Chinhoyi,other,3-4,clean,improved,improved,F,secondary,no,6.268174898805807e-4,1.3844335327548557e-5,0
Mashonaland West,Chinhoyi,other,3-4,clean,improved,improved,F,secondary,yes,5.819051841141316e-4,1.285237031157146e-5,0
Mashonaland West,Chinhoyi,other,3-4,clean,improved,improved,M,higher,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,3-4,clean,improved,improved,M,primary,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,3-4,clean,improved,improved,M,secondary,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,3-4,other,improved,improved,F,higher,yes,3.332270536496563e-4,7.3598888758125875e-6,0
Mashonaland West,Chinhoyi,other,3-4,other,improved,improved,F,secondary,yes,3.332270536496563e-4,7.3598888758125875e-6,0
Mashonaland West,Chinhoyi,other,3-4,other,improved,improved,M,secondary,no,3.701651217044264e-4,8.175729226086595e-6,0
Mashonaland West,Chinhoyi,other,3-4,other,improved,improved,M,secondary,yes,3.436422990352128e-4,7.589927367022872e-6,0
Mashonaland West,Chinhoyi,other,3-4,other,unimproved,unimproved,M,primary,no,2.9702216643539273e-4,6.5602420772112385e-6,0
Mashonaland West,Chinhoyi,other,5-6,clean,improved,improved,F,higher,yes,5.819051841141316e-4,1.285237031157146e-5,0
Mashonaland West,Chinhoyi,other,5-6,clean,improved,improved,F,secondary,yes,5.819051841141316e-4,1.285237031157146e-5,0
Mashonaland West,Chinhoyi,other,5-6,clean,improved,improved,M,higher,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,5-6,clean,improved,improved,M,primary,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,5-6,clean,improved,improved,M,secondary,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,5-6,other,improved,improved,M,preprimary/other,yes,3.436422990352128e-4,7.589927367022872e-6,0
Mashonaland West,Chinhoyi,other,5-6,other,improved,improved,M,secondary,yes,3.436422990352128e-4,7.589927367022872e-6,0
Mashonaland West,Chinhoyi,other,5-6,other,unimproved,unimproved,F,secondary,yes,2.6738289370475867e-4,5.905608093360947e-6,0
Mashonaland West,Chinhoyi,other,7+,clean,improved,improved,M,higher,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,7+,clean,improved,improved,M,secondary,yes,6.000930389635406e-4,1.325408016410281e-5,0
Mashonaland West,Chinhoyi,other,7+,other,improved,improved,F,preprimary/other,yes,3.332270536496563e-4,7.3598888758125875e-6,0
Mashonaland West,Chinhoyi,other,7+,other,improved,improved,F,secondary,yes,3.332270536496563e-4,7.3598888758125875e-6,0
Mashonaland West,Chinhoyi,other,7+,other,improved,improved,M,higher,yes,3.436422990352128e-4,7.589927367022872e-6,0
Mashonaland West,Chinhoyi,other,7+,other,improved,improved,M,primary,yes,3.436422990352128e-4,7.589927367022872e-6,0
Mashonaland West,Chinhoyi,other,7+,other,improved,improved,M,secondary,yes,3.436422990352128e-4,7.589927367022872e-6,0
Mashonaland West,Kariba Urban,other,1-2,clean,improved,improved,F,preprimary/other,yes,8.166674503343734e-4,6.493937898774961e-5,1
Mashonaland West,Kariba Urban,other,1-2,clean,improved,improved,F,primary,yes,8.166674503343734e-4,6.493937898774961e-5,1
Mashonaland West,Kariba Urban,other,1-2,clean,improved,improved,M,secondary,yes,8.421929645459901e-4,6.696910484564524e-5,1
Mashonaland West,Kariba Urban,other,3-4,clean,improved,improved,F,higher,yes,8.166674503343734e-4,6.493937898774961e-5,1
Mashonaland West,Kariba Urban,other,3-4,clean,improved,improved,F,primary,yes,8.166674503343734e-4,6.493937898774961e-5,1
Mashonaland West,Kariba Urban,other,3-4,clean,improved,improved,F,secondary,yes,8.166674503343734e-4,6.493937898774961e-5,1
Mashonaland West,Kariba Urban,other,3-4,clean,improved,improved,M,higher,yes,8.421929645459901e-4,6.696910484564524e-5,1
Mashonaland West,Kariba Urban,other,3-4,clean,improved,improved,M,secondary,yes,8.421929645459901e-4,6.696910484564524e-5,1
Mashonaland West,Kariba Urban,other,5-6,clean,improved,improved,F,primary,yes,8.166674503343734e-4,6.493937898774961e-5,1
Mashonaland West,Kariba Urban,other,5-6,clean,improved,improved,M,higher,yes,8.421929645459901e-4,6.696910484564524e-5,1
Mashonaland West,Kariba Urban,other,5-6,clean,improved,improved,M,preprimary/other,yes,8.421929645459901e-4,6.696910484564524e-5,1
Mashonaland West,Kariba Urban,other,5-6,clean,improved,improved,M,secondary,yes,8.421929645459901e-4,6.696910484564524e-5,1
Mashonaland West,Kariba Urban,other,7+,clean,improved,improved,F,secondary,yes,8.166674503343734e-4,6.493937898774961e-5,1
Mashonaland West,Kariba Urban,other,7+,clean,improved,improved,M,higher,yes,8.421929645459901e-4,6.696910484564524e-5,1
Mashonaland West,Kariba Urban,other,7+,clean,improved,improved,M,primary,yes,8.421929645459901e-4,6.696910484564524e-5,1
Mashonaland West,Kariba Urban,other,7+,other,improved,improved,M,secondary,yes,4.8228042616146584e-4,3.834974855438366e-5,0
Mashonaland West,Karoi,other,1-2,clean,improved,improved,F,higher,yes,0.00116943427828798,7.081424295579626e-5,1
Mashonaland West,Karoi,other,1-2,clean,improved,improved,F,primary,yes,0.00116943427828798,7.081424295579626e-5,1
Mashonaland West,Karoi,other,1-2,other,improved,improved,F,primary,yes,6.696746302132697e-4,4.055166061549072e-5,0
Mashonaland West,Karoi,other,1-2,other,improved,improved,M,primary,no,7.439077598299844e-4,4.504679383814853e-5,0
Mashonaland West,Karoi,other,1-2,other,improved,improved,M,primary,yes,6.906057806878839e-4,4.181913122292289e-5,0
Mashonaland West,Karoi,other,1-2,other,improved,improved,M,secondary,yes,6.906057806878839e-4,4.181913122292289e-5,0
Mashonaland West,Karoi,other,3-4,clean,improved,improved,F,higher,yes,0.00116943427828798,7.081424295579626e-5,1
Mashonaland West,Karoi,other,3-4,clean,improved,improved,M,higher,yes,0.00120598576724198,7.302759180937523e-5,1
Mashonaland West,Karoi,other,3-4,clean,improved,improved,M,secondary,yes,0.00120598576724198,7.302759180937523e-5,1
Mashonaland West,Karoi,other,3-4,other,improved,improved,F,secondary,yes,6.696746302132697e-4,4.055166061549072e-5,0
Mashonaland West,Karoi,other,3-4,other,improved,improved,M,primary,yes,6.906057806878839e-4,4.181913122292289e-5,0
Mashonaland West,Karoi,other,5-6,clean,improved,improved,F,higher,yes,0.00116943427828798,7.081424295579626e-5,1
Mashonaland West,Karoi,other,5-6,clean,improved,improved,M,higher,yes,0.00120598576724198,7.302759180937523e-5,1
Mashonaland West,Karoi,other,5-6,clean,improved,improved,M,secondary,yes,0.00120598576724198,7.302759180937523e-5,1
Mashonaland West,Karoi,other,5-6,other,unimproved,unimproved,F,primary,yes,5.373499495492509e-4,3.2538835731215825e-5,0
